

; SN 119853 StartLat 56.50000000 StartLon -6.50000000 Time 07/26/2012 11:20:00 PTT 119853

Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
119853,26-Jul-2012,11:20:00,,,,,0,1,,,,,,,,,,,,10,14,31,7550,321,4.500000,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,26-Jul-2012,13:55:00,,,28,5,0,4,56.35610199,-6.99041033,07/26/2012 13:55:01.99,56.35609818,-6.99040604,,,0.2,1.0,,,14,14,29,5930,726,1.375000,41,2,5892,524,-0.125000,39,12,8123,483,-2.187500,39,30,8082,446,4.562500,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,26-Jul-2012,20:57:47,,,,,0,0,,,,,,,,,,,,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,27-Jul-2012,00:49:10,,,,,0,0,,,,,,,,,,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,27-Jul-2012,04:31:30,,,29,133,0,5,56.21153641,-7.14300919,07/27/2012 04:31:31.42,56.21153641,-7.14300919,,,2.3,1.4,,,15,14,10,11385,1334,-1.437500,43,7,9619,1051,0.375000,42,13,11441,960,-2.125000,42,8,664,556,3.375000,39,2,10364,487,-1.687500,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,29-Jul-2012,21:47:58,,,,,0,1,,,,,,,,,,,,13,14,19,15583,1161,-2.437500,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,30-Jul-2012,04:31:31,,,,,0,3,,,,,,,,,,,,14,14,8,12478,752,2.875000,41,21,9247,750,4.062500,41,7,15441,522,-0.125000,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,30-Jul-2012,19:36:39,,,,,0,1,,,,,,,,,,,,12,14,3,7910,443,-1.625000,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,30-Jul-2012,22:22:44,,,,,0,2,,,,,,,,,,,,13,14,17,13354,823,3.250000,42,1,8537,345,0.187500,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,31-Jul-2012,01:58:48,,,,,0,2,,,,,,,,,,,,14,14,7,11636,361,4.625000,38,20,5716,345,-2.375000,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,01-Aug-2012,08:06:44,,,,,0,0,,,,,,,,,,,,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,01-Aug-2012,17:12:59,,,,,0,0,,,,,,,,,,,,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,01-Aug-2012,20:35:43,,,,,0,0,,,,,,,,,,,,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,01-Aug-2012,22:21:39,,,30,,0,4,56.49553299,-7.08732653,08/01/2012 22:21:41.06,56.49553299,-7.08732653,,,0.4,2.1,,,15,14,1,8518,1046,-0.062500,42,23,7686,636,4.875000,40,14,12071,466,-1.125000,38,20,6736,428,2.937500,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,02-Aug-2012,04:47:31,,,,,0,2,,,,,,,,,,,,13,14,10,5923,562,-2.312500,40,26,15467,283,3.750000,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,03-Aug-2012,21:29:07,,,,,0,2,,,,,,,,,,,,11,14,27,14079,382,-0.625000,39,17,8844,369,4.125000,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,04-Aug-2012,04:30:03,,,,,0,0,,,,,,,,,,,,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,04-Aug-2012,19:45:26,,,31,,0,7,56.38813400,-7.02462864,08/04/2012 19:45:28.18,56.38813400,-7.02462864,,,8.8,2.2,,,14,14,19,5319,1169,-0.125000,43,3,14963,1133,-2.250000,43,11,2767,1000,2.937500,42,1,1202,938,3.812500,42,6,654,698,-2.187500,40,14,3331,459,3.812500,39,22,5401,408,-0.437500,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,05-Aug-2012,03:21:10,,,,,0,0,,,,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,07-Aug-2012,21:29:49,,,,,0,2,,,,,,,,,,,,14,14,9,8421,451,-0.687500,39,22,895,419,-2.375000,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,07-Aug-2012,22:49:24,,,32,,0,6,56.41064453,-7.18118143,08/07/2012 22:49:26.32,56.41064453,-7.18118143,,,15.3,2.3,,,14,14,28,13470,1120,-2.000000,43,4,5954,1103,4.562500,42,17,11063,1051,1.125000,42,1,12794,857,-1.375000,41,20,6271,512,1.250000,39,31,4068,403,2.812500,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,09-Aug-2012,04:36:25,,,33,,0,4,56.30969238,-7.08106184,08/09/2012 04:36:26.61,56.30969238,-7.08106184,,,1.0,0.6,,,14,14,3,1343,926,1.937500,42,13,9421,825,-2.625000,41,6,8676,799,1.375000,41,7,7569,700,-1.562500,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,10-Aug-2012,21:30:09,,,,,0,0,,,,,,,,,,,,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,12-Aug-2012,14:03:22,,,34,,0,4,56.39304352,-7.11856985,08/12/2012 14:03:22.94,56.39304352,-7.11856985,,,0.7,0.9,,,12,14,5,10118,1975,2.375000,46,13,9165,1096,2.750000,43,29,56,565,-1.187500,40,10,11461,500,-0.437500,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,13-Aug-2012,03:39:42,,,,,0,1,,,,,,,,,,,,9,14,7,11498,377,-0.250000,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,22-Aug-2012,11:39:17,,,35,,0,4,56.36046982,-7.11423635,08/28/2012 17:18:32.19,,,,,,,,,11,14,24,7537,793,4.250000,42,31,6738,745,2.375000,42,14,2396,659,-2.312500,41,30,819,407,4.687500,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,25-Aug-2012,08:58:21,,,,,0,3,,,,,,,,,,,,12,14,14,15747,915,2.687500,42,25,4440,427,4.000000,39,17,6004,309,-1.562500,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,26-Aug-2012,11:22:42,,,,,0,2,,,,,,,,,,,,12,14,31,7063,526,2.437500,40,23,12441,314,4.125000,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,27-Aug-2012,02:46:46,,,,,0,3,,,,,,,,,,,,11,14,15,11261,796,4.562500,42,2,15277,447,-2.187500,40,7,9359,434,-0.375000,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,28-Aug-2012,14:08:40,,,,,0,1,,,,,,,,,,,,11,14,5,5566,423,-0.312500,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,28-Aug-2012,17:18:30,,,36,,0,5,56.35813904,-7.11755037,08/28/2012 17:18:31.47,56.35813904,-7.11755037,,,31.3,1.5,,,12,14,19,2120,690,1.375000,41,28,10684,404,4.375000,39,7,7579,321,-1.750000,38,8,11638,305,0.375000,38,1,5206,262,4.562500,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,29-Aug-2012,16:57:25,,,37,,0,5,56.34152603,-7.17938709,08/29/2012 16:57:27.48,56.34152603,-7.17938709,,,4.5,2.5,,,13,14,11,9156,640,4.375000,40,8,16308,509,1.125000,39,7,4326,424,-1.375000,39,28,8979,395,4.500000,38,15,7937,309,0.375000,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,31-Aug-2012,07:37:32,,,,,0,2,,,,,,,,,,,,11,14,28,15150,957,-2.250000,43,1,12570,252,0.750000,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,31-Aug-2012,10:30:02,,,,,0,0,,,,,,,,,,,,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,02-Sep-2012,14:51:17,,,,,0,1,,,,,,,,,,,,13,14,18,13548,952,3.187500,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,03-Sep-2012,07:00:37,,,,,0,2,,,,,,,,,,,,12,14,12,12219,654,4.187500,41,15,12121,493,-1.812500,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,04-Sep-2012,17:29:14,,,38,,0,5,56.37993622,-6.98340130,09/04/2012 17:29:17.33,56.37993622,-6.98340130,,,5.1,3.3,,,12,14,1,1255,439,3.937500,39,28,2587,417,3.687500,39,11,6097,394,3.125000,39,18,1325,287,-1.812500,37,22,10587,263,0.000000,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,08-Sep-2012,05:03:55,,,39,,0,6,56.31174088,-7.10926104,09/08/2012 05:03:58.3,56.31174088,-7.10926104,,,22.2,3.3,,,12,14,19,10770,931,-1.312500,42,22,7034,892,4.125000,42,28,11837,826,-0.250000,42,26,7843,448,-1.750000,39,15,9969,439,1.062500,39,18,11951,389,2.437500,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,08-Sep-2012,11:00:02,,,,,0,2,,,,,,,,,,,,12,14,25,1385,646,-0.937500,41,29,5028,480,1.187500,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,09-Sep-2012,19:03:58,,,,,0,0,,,,,,,,,,,,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,10-Sep-2012,09:26:23,,,,,0,2,,,,,,,,,,,,11,14,14,6175,673,-0.937500,41,31,6985,372,3.750000,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,10-Sep-2012,17:20:33,,,40,,0,5,56.28241348,-7.17944670,09/10/2012 17:20:36.4,56.28240967,-7.17939043,,,3.5,3.4,,,12,14,8,1613,1430,-1.562500,44,28,10498,868,3.250000,42,11,8503,640,2.625000,41,1,12786,540,3.562500,40,27,13641,264,2.312500,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,12-Sep-2012,13:31:50,,,41,,0,7,56.27767944,-7.17865753,09/12/2012 13:31:51.98,56.27767944,-7.17865753,,,13.0,2.0,,,12,14,31,548,903,-2.750000,42,3,13627,717,4.062500,41,16,2411,517,1.687500,40,6,6272,388,2.875000,39,18,5785,368,3.812500,38,5,324,365,-1.250000,38,21,13719,322,0.500000,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,14-Sep-2012,02:32:08,,,,,0,2,,,,,,,,,,,,12,14,28,1429,528,3.812500,40,10,12051,456,-2.750000,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,19-Sep-2012,00:58:54,,,42,,0,4,56.26780701,-7.08094549,09/19/2012 00:58:56.17,56.26781082,-7.08095884,,,1.5,3.2,,,12,14,8,5438,869,3.000000,42,2,9990,750,-1.937500,41,4,1621,302,-2.812500,38,13,16318,281,-2.312500,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,21-Sep-2012,12:15:06,,,43,,0,7,56.22551727,-6.84333611,09/21/2012 12:15:09.2000003,56.22551727,-6.84333611,,,13.1,3.2,,,13,14,30,14227,1091,0.812500,43,31,859,636,-2.500000,40,16,6737,591,2.875000,40,18,3747,490,4.000000,39,6,2765,452,3.812500,39,13,3331,392,0.250000,38,23,14378,358,-1.375000,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,24-Sep-2012,20:13:47,,,,,0,2,,,,,,,,,,,,12,14,11,14740,365,-2.875000,38,17,10557,351,-0.500000,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,26-Sep-2012,09:28:52,,,,,0,3,,,,,,,,,,,,12,14,12,8076,368,-2.187500,38,14,2416,345,-2.500000,38,29,15917,297,1.812500,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,02-Oct-2012,05:43:53,,,44,,0,5,54.39036942,-5.14425039,10/02/2012 05:43:57.04,54.39036560,-5.14425755,,,2.1,4.0,,,13,14,22,14726,808,-0.375000,41,18,14435,722,-1.937500,41,25,8382,630,4.437500,40,14,511,604,3.687500,40,12,8121,368,2.812500,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,03-Oct-2012,21:09:57,,,,,0,2,,,,,,,,,,,,12,14,30,8474,844,3.062500,42,31,2293,352,-2.125000,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,14-Oct-2012,03:16:32,,,,,0,2,,,,,,,,,,,,11,14,9,4122,701,2.812500,42,22,1509,428,3.187500,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,14-Oct-2012,22:36:55,,,45,,0,5,53.80741501,-5.30564260,10/14/2012 22:36:57.94,53.80741501,-5.30564260,,,6.8,2.9,,,13,14,2,6252,1549,-0.625000,44,26,15005,416,4.812500,39,10,7241,347,-0.562500,38,23,2893,316,-2.437500,37,7,334,296,1.312500,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,17-Oct-2012,06:04:59,,,,,0,0,,,,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,17-Oct-2012,19:51:34,,,46,,0,8,53.78749084,-5.42771149,10/17/2012 19:51:38.44,53.78749084,-5.42771149,,1,17.4,4.4,,,11,14,23,7393,622,0.312500,41,20,14533,579,-1.750000,41,2,13783,538,4.312500,40,10,8860,475,3.812500,40,24,13616,462,2.062500,40,4,70,459,1.750000,40,7,7780,430,4.687500,39,13,6621,423,2.875000,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,18-Oct-2012,10:31:53,,,47,,0,8,53.88896561,-5.32695818,10/18/2012 10:31:56.53,53.88896561,-5.32695818,,,19.0,3.5,,,13,14,31,10025,1566,-2.500000,44,30,9072,653,0.812500,41,24,4532,595,1.000000,40,25,3572,531,-2.750000,40,16,16147,520,2.875000,40,21,1925,424,1.500000,39,18,6942,389,3.937500,38,6,15923,293,3.500000,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
